step,train_cross_entropy,test_cross_entropy
50,2.8192813396453857,7.058824062347412
100,0.1707446426153183,15.368352890014648
150,0.015969211235642433,21.229026794433594
200,0.009306780993938446,22.433496475219727
250,0.006800854112952948,23.097305297851562
300,0.00539504736661911,23.579345703125
350,0.0044709788635373116,23.979297637939453
400,0.0038048122078180313,24.331035614013672
450,0.003295482136309147,24.657894134521484
500,0.002887388924136758,24.969039916992188
550,0.002550173318013549,25.26982307434082
600,0.0022663907147943974,25.562759399414062
650,0.0020235206466168165,25.853214263916016
700,0.0018151868134737015,26.13010025024414
750,0.0016353254904970527,26.399282455444336
800,0.0014788478147238493,26.659011840820312
850,0.0013428502716124058,26.907716751098633
900,0.0012228824198246002,27.14934730529785
950,0.001116511644795537,27.381258010864258
1000,0.0010220140684396029,27.601524353027344
1050,0.000937253178562969,27.81551742553711
1100,0.0008611846133135259,28.019256591796875
1150,0.0007929118582978845,28.210390090942383
1200,0.0007310299552045763,28.397905349731445
1250,0.0006747502484358847,28.581310272216797
1300,0.0006233782623894513,28.75892448425293
1350,0.0005765998503193259,28.93071174621582
1400,4.371933937072754,4.9960432052612305
1450,3.9682343006134033,5.715151786804199
1500,3.101051092147827,6.862880706787109
1550,1.2917509078979492,10.194058418273926
1600,0.12638545036315918,14.98756217956543
1650,0.03747163712978363,17.18988037109375
1700,0.02433655597269535,17.819761276245117
1750,0.019315287470817566,18.066104888916016
1800,0.016653137281537056,18.163833618164062
1850,0.01495847012847662,18.20048713684082
1900,0.013743838295340538,18.214311599731445
1950,0.012743594124913216,18.242040634155273
2000,0.011875217780470848,18.28204345703125
2050,0.011084825731813908,18.341554641723633
2100,0.01035977527499199,18.421527862548828
2150,0.0096881790086627,18.52193832397461
2200,0.00904920231550932,18.645578384399414
2250,0.008443905040621758,18.78711700439453
2300,0.007881361059844494,18.94108772277832
2350,0.007357198745012283,19.117515563964844
2400,0.006839528679847717,19.310789108276367
2450,0.006349508184939623,19.538990020751953
2500,0.005888619460165501,19.767986297607422
2550,0.005451293662190437,20.026578903198242
2600,0.005037884693592787,20.302078247070312
2650,0.004656259436160326,20.58188819885254
2700,0.00429152324795723,20.893360137939453
2750,0.003946382086724043,21.214962005615234
2800,0.0036244322545826435,21.542306900024414
2850,0.0033108333591371775,21.901016235351562
2900,0.0030191107653081417,22.248937606811523
2950,0.0027613232377916574,22.59395408630371
3000,0.002526685129851103,22.924854278564453
3050,0.0023118651006370783,23.260028839111328
3100,0.002117280615493655,23.584083557128906
3150,0.0019458227325230837,23.89736557006836
3200,0.0017826652619987726,24.2099609375
3250,0.0016406517243012786,24.502033233642578
3300,0.001510685426183045,24.789552688598633
3350,0.0013917934847995639,25.055240631103516
3400,0.0012839995324611664,25.315149307250977
3450,4.638247966766357,4.813776969909668
3500,4.434091091156006,4.735742092132568
3550,4.330185413360596,4.882780075073242
3600,4.105118751525879,5.235347270965576
3650,3.8435800075531006,5.945521354675293
3700,3.2189180850982666,6.649942874908447
3750,3.636478900909424,5.409445762634277
3800,2.2548627853393555,8.768773078918457
3850,1.145997405052185,11.371341705322266
3900,0.46600550413131714,12.969247817993164
3950,0.15155363082885742,15.211688995361328
4000,0.06786210834980011,16.357040405273438
4050,0.04216515272855759,16.77484130859375
4100,0.03153408318758011,16.86767578125
4150,0.02594694308936596,16.782575607299805
4200,0.02259562350809574,16.62059211730957
4250,0.02031492069363594,16.41973114013672
4300,0.01857808604836464,16.206836700439453
4350,0.017187008634209633,15.993034362792969
4400,0.015988387167453766,15.772987365722656
4450,0.014918999746441841,15.557087898254395
4500,0.013951009139418602,15.36520767211914
4550,0.013053958304226398,15.19001293182373
4600,0.01221981830894947,15.014345169067383
4650,0.011428858153522015,14.85168170928955
4700,0.010690147057175636,14.709134101867676
4750,0.010006511583924294,14.556659698486328
4800,0.009366236627101898,14.441899299621582
4850,0.008733951486647129,14.319084167480469
4900,0.008125877939164639,14.211179733276367
4950,0.007542926352471113,14.128960609436035
5000,0.00699275080114603,14.057482719421387
5050,0.006467849016189575,13.972997665405273
5100,0.005983977112919092,13.917070388793945
5150,0.005544485058635473,13.867414474487305
5200,0.005101383663713932,13.842037200927734
5250,0.004703231621533632,13.811966896057129
5300,0.004349526483565569,13.767435073852539
5350,0.003997236955910921,13.756296157836914
5400,0.003683701390400529,13.758758544921875
5450,0.0034094350412487984,13.76901912689209
5500,0.003113529412075877,13.735586166381836
5550,0.002880369545891881,13.720061302185059
5600,0.0026165670715272427,13.77983283996582
5650,0.00237790634855628,13.725581169128418
5700,0.0021909137722104788,13.70460319519043
5750,0.002004820853471756,13.689352989196777
5800,0.0018261239165440202,13.678947448730469
5850,4.523024559020996,4.648162364959717
5900,4.3053998947143555,4.638466835021973
5950,3.129747152328491,4.4198832511901855
6000,1.0241575241088867,2.3247759342193604
6050,0.13982722163200378,0.823123037815094
6100,0.03567687049508095,0.5253896117210388
6150,0.019350407645106316,0.4198378026485443
6200,0.013445054180920124,0.35478898882865906
6250,0.01048062089830637,0.3084091544151306
6300,0.008709587156772614,0.2716752290725708
6350,0.007513610180467367,0.2412053644657135
6400,0.006659029051661491,0.21314623951911926
6450,0.006002393085509539,0.18899179995059967
6500,0.005485736299306154,0.1668718308210373
6550,0.005094349849969149,0.14631862938404083
6600,0.0047995299100875854,0.12855596840381622
6650,0.004561869893223047,0.11281821131706238
6700,0.004351594019681215,0.09863247722387314
6750,0.004153442569077015,0.0860300287604332
6800,0.003971144091337919,0.07612628489732742
6850,0.00380341918207705,0.06735861301422119
6900,0.003653027582913637,0.06004719436168671
6950,0.0035088208969682455,0.05372845008969307
7000,0.003368812147527933,0.048105400055646896
7050,0.003234062111005187,0.04331694170832634
7100,0.0031033793929964304,0.03950995206832886
7150,0.0029736929573118687,0.03634312376379967
7200,0.002849607029929757,0.03381355106830597
7250,0.0027563071344047785,0.03189101070165634
7300,0.0025998170021921396,0.029598293825984
7350,4.480180263519287,4.570720672607422
7400,2.6341373920440674,3.013625144958496
7450,0.25881102681159973,0.555791437625885
7500,0.013872344046831131,0.10461369901895523
7550,0.008237425237894058,0.0725821927189827
7600,0.006564407609403133,0.05681886523962021
7650,0.0057106236927211285,0.04604857787489891
7700,0.0052176835015416145,0.0384172685444355
7750,0.004919279366731644,0.032774388790130615
7800,0.004711140412837267,0.028463082388043404
7850,0.004563558381050825,0.025017552077770233
7900,0.004442318342626095,0.02221733145415783
7950,0.004343841690570116,0.019855791702866554
8000,0.004255068954080343,0.01782916858792305
8050,0.004175195470452309,0.01611267402768135
8100,0.004096625372767448,0.014657421968877316
8150,0.004012363031506538,0.013381609693169594
8200,0.003916555549949408,0.01226623822003603
8250,0.0038111377507448196,0.011346341110765934
8300,0.003703625174239278,0.010507929138839245
8350,0.0035810740664601326,0.009813186712563038
8400,0.0034599245991557837,0.009173080325126648
8450,2.99916672706604,3.2024314403533936
8500,0.4080755412578583,0.5911251306533813
8550,0.03760409727692604,0.09019666165113449
8600,0.020583830773830414,0.051679760217666626
8650,0.015837252140045166,0.03881428763270378
8700,0.013627113774418831,0.03212662786245346
8750,0.012373292818665504,0.02809145487844944
8800,0.011552239768207073,0.025301450863480568
8850,0.01095234602689743,0.023264344781637192
8900,0.010469361208379269,0.021624039858579636
8950,0.010043559595942497,0.02024901658296585
9000,0.009650299325585365,0.019062615931034088
9050,0.009271791204810143,0.01799919269979
9100,0.008900415152311325,0.017015691846609116
9150,0.008535103872418404,0.01610589399933815
9200,0.00817278865724802,0.015269818715751171
9250,0.007819004356861115,0.014529279433190823
9300,0.007476220838725567,0.013832644559442997
9350,0.007142424583435059,0.013177752494812012
9400,0.006819595117121935,0.012568882666528225
9450,0.006508503574877977,0.012025447562336922
9500,0.006211550906300545,0.011516041122376919
9550,0.005925844889134169,0.011043785139918327
9600,0.005651857703924179,0.010613775812089443
9650,0.00538999866694212,0.010214338079094887
9700,0.00513826310634613,0.0098371971398592
9750,0.0048988452181220055,0.009488335810601711
9800,0.004670953843742609,0.009151367470622063
9850,0.004453121684491634,0.008834031410515308
9900,0.004245569929480553,0.008542107418179512
9950,0.004045844543725252,0.00827636756002903
10000,0.0038517897482961416,0.008019570261240005
10050,3.659353256225586,3.7051279544830322
10100,0.9442147016525269,1.0861316919326782
10150,0.053288817405700684,0.09300898760557175
10200,0.01822587288916111,0.038715116679668427
10250,0.012330819852650166,0.026939542964100838
10300,0.010075235739350319,0.02164405770599842
10350,0.009006873704493046,0.018671344965696335
10400,0.008459349162876606,0.0167380440980196
10450,0.008166209794580936,0.015460281632840633
10500,0.008007731288671494,0.014559006318449974
10550,0.007911751046776772,0.013866639696061611
10600,0.0078328438103199,0.013288241811096668
10650,0.007752185687422752,0.012780631892383099
10700,0.007655643858015537,0.01231072936207056
10750,0.007536510471254587,0.011839713901281357
10800,0.0073946453630924225,0.01137794740498066
10850,0.007229348178952932,0.010925734415650368
10900,0.007044429890811443,0.010478700511157513
10950,0.006842759903520346,0.01004560012370348
11000,0.006629657931625843,0.009622346609830856
11050,0.0064078825525939465,0.00921010784804821
11100,0.006184588652104139,0.008811041712760925
11150,0.005960017908364534,0.008423388935625553
11200,0.005736635997891426,0.008047202602028847
11250,0.005516134202480316,0.0076922145672142506
11300,0.005300427787005901,0.0073524173349142075
11350,0.005089211743324995,0.007032986730337143
11400,0.00488287303596735,0.006726020015776157
11450,0.004680778831243515,0.006431336514651775
11500,0.0044824969954788685,0.006148430518805981
11550,0.004293071571737528,0.005880291573703289
11600,0.004112910479307175,0.005634122062474489
11650,0.003941626753658056,0.00540322856977582
11700,0.0037779330741614103,0.00518824253231287
11750,0.003620678558945656,0.004988810047507286
11800,0.0034692168701440096,0.004799634218215942
11850,0.0033235717564821243,0.004621346481144428
11900,0.003183708293363452,0.004450968932360411
11950,0.0030498553533107042,0.004286122974008322
12000,0.0029213279485702515,0.0041299741715192795
12050,0.002797390567138791,0.0039809634909033775
12100,0.0026781647466123104,0.003837218275293708
12150,0.002563531743362546,0.0036992449313402176
12200,0.002453672466799617,0.0035692763049155474
12250,0.0023482663091272116,0.0034425382036715746
12300,0.0022585156839340925,0.003332028165459633
12350,2.4379937648773193,2.593675374984741
12400,0.37255531549453735,0.47773584723472595
12450,0.03716087341308594,0.08694543689489365
12500,0.01593860797584057,0.05322159826755524
12550,0.01075033564120531,0.03995459899306297
12600,0.008510420098900795,0.031249430030584335
12650,0.007280374877154827,0.024416934698820114
12700,0.006534548941999674,0.018831558525562286
12750,0.00604188023135066,0.014772710390388966
12800,0.005699825938791037,0.011908836662769318
12850,0.005454382859170437,0.010020784102380276
12900,0.005265438929200172,0.008789800107479095
12950,0.005116625223308802,0.00793393049389124
13000,0.004997470416128635,0.007340418174862862
13050,0.004899490624666214,0.006906997412443161
13100,0.004818524233996868,0.006573103833943605
13150,0.004748597741127014,0.00630919961258769
13200,0.004682429600507021,0.006087932735681534
13250,0.004617893602699041,0.005893349647521973
13300,0.0045485119335353374,0.005714740138500929
13350,0.004470714367926121,0.00554462568834424
13400,0.004383656661957502,0.005377529188990593
13450,0.004289473872631788,0.00521243317052722
13500,0.004187813960015774,0.005047767423093319
13550,0.004079286940395832,0.004882095847278833
13600,0.003965501673519611,0.004716940224170685
13650,0.0038473063614219427,0.0045524886809289455
13700,0.0037262942641973495,0.004388854838907719
13750,0.003604127326980233,0.004227960482239723
13800,0.0034820297732949257,0.004070979077368975
13850,0.0033611622639000416,0.003917896654456854
13900,0.003242200706154108,0.0037692927289754152
13950,0.003125505056232214,0.0036255272570997477
14000,0.0030114268884062767,0.0034865441266447306
14050,0.002900507766753435,0.0033525351900607347
14100,0.0027928403578698635,0.003223338397219777
14150,0.002688309643417597,0.0030985260382294655
14200,0.002586974995210767,0.00297827972099185
14250,5.000523567199707,4.995100498199463
14300,1.6569275856018066,1.8665056228637695
14350,0.1587773859500885,0.32950490713119507
14400,0.02239438332617283,0.13550016283988953
14450,0.010061047971248627,0.09497027844190598
14500,0.0069063580594956875,0.07179524749517441
14550,0.005557388067245483,0.055081889033317566
14600,0.0048260376788675785,0.0428551621735096
14650,0.004391035530716181,0.034005582332611084
14700,0.0041133384220302105,0.027424929663538933
14750,0.003930043429136276,0.022245066240429878
14800,0.003799813101068139,0.018155865371227264
14850,0.0036922432482242584,0.015019520185887814
14900,0.0036069282796233892,0.012562945485115051
14950,0.0035309919621795416,0.010687382891774178
15000,0.003463526489213109,0.009360328316688538
15050,0.0033961161971092224,0.008386102505028248
15100,0.0033247771207243204,0.007625846192240715
15150,0.0032491160091012716,0.007045910228043795
15200,0.0031685892026871443,0.006566242780536413
15250,0.0030845620203763247,0.006150520872324705
15300,0.0029914218466728926,0.00576203316450119
15350,4.4170660972595215,4.487430572509766
15400,2.6919867992401123,2.902890682220459
15450,2.5046958923339844,2.6896259784698486
15500,0.26038047671318054,0.36172911524772644
15550,0.030975589528679848,0.09037791937589645
15600,0.01593986712396145,0.061818499118089676
15650,0.011528797447681427,0.04910201206803322
15700,0.009438957087695599,0.04159683734178543
15750,0.008265649899840355,0.0366288460791111
15800,0.007501592859625816,0.03282061964273453
15850,0.00690850056707859,0.029339643195271492
15900,0.006478342227637768,0.026422977447509766
15950,0.006116874516010284,0.02368382178246975
16000,0.0057933214120566845,0.02105031907558441
16050,0.005539217963814735,0.018601158633828163
16100,0.0053312890231609344,0.01653890125453472
16150,0.005161253269761801,0.014881615526974201
16200,0.0050026956014335155,0.013438082300126553
16250,0.004847282078117132,0.012071679346263409
16300,0.004694103263318539,0.01084154099225998
16350,0.004541320260614157,0.009760606102645397
16400,0.004391462076455355,0.008849464356899261
16450,0.004244805779308081,0.008110778406262398
16500,0.0040980130434036255,0.007485958747565746
16550,0.00394838722422719,0.00692023104056716
16600,0.0037963076028972864,0.0064155831933021545
16650,0.0036474717780947685,0.0059815626591444016
16700,0.003500488121062517,0.005581346806138754
16750,0.0033559566363692284,0.005228134337812662
16800,0.003214605152606964,0.00492421630769968
16850,0.003077662317082286,0.0046495674178004265
16900,0.0029450298752635717,0.004395210649818182
16950,0.00281875510700047,0.004172399640083313
17000,0.0026986398734152317,0.003968395758420229
17050,0.0025832082610577345,0.003770239185541868
17100,0.002472186926752329,0.0035840284544974566
17150,0.0023636945988982916,0.0034145801328122616
17200,0.0022595913615077734,0.0032311840914189816
17250,0.0021596592850983143,0.00306394649669528
17300,0.0020653055980801582,0.002911827526986599
17350,0.001974412938579917,0.002763469936326146
17400,0.001885753939859569,0.002620376879349351
17450,0.0017978191608563066,0.0024885758757591248
17500,3.8449013233184814,3.9300050735473633
17550,2.2277519702911377,2.4836790561676025
17600,1.2195098400115967,1.379637598991394
17650,0.21199235320091248,0.3571541905403137
17700,0.03381296247243881,0.13105802237987518
17750,0.0160960890352726,0.10339147597551346
17800,0.011535443365573883,0.0934765636920929
17850,0.009500433690845966,0.08723519742488861
17900,0.008397557772696018,0.0805663913488388
17950,0.007691424340009689,0.07426607608795166
18000,0.007150368764996529,0.06809980422258377
18050,0.006687079556286335,0.06280864775180817
18100,0.006271654274314642,0.05861006677150726
18150,0.005925204139202833,0.05391577631235123
18200,0.005635017529129982,0.0496271587908268
18250,0.0053834994323551655,0.04577615484595299
18300,0.005163485184311867,0.04231520742177963
18350,4.8637213706970215,4.9482102394104
18400,2.7412216663360596,2.8875949382781982
18450,1.5554285049438477,1.7179503440856934
18500,1.4921144247055054,1.6888777017593384
18550,0.42063775658607483,0.5801123380661011
18600,0.17507235705852509,0.3308124840259552
18650,0.08641175180673599,0.23964132368564606
18700,0.05053497105836868,0.20197434723377228
18750,0.035207491368055344,0.18242119252681732
18800,0.027494041249155998,0.16530050337314606
18850,0.023164184764027596,0.15045976638793945
18900,0.020394396036863327,0.13756300508975983
18950,0.018360011279582977,0.12528499960899353
19000,0.01676507666707039,0.11319731920957565
19050,0.015498518943786621,0.10253669321537018
19100,0.014503924176096916,0.09363757073879242
19150,0.013648578897118568,0.08605608344078064
19200,0.012871377170085907,0.0796479731798172
19250,0.01213875226676464,0.07397252321243286
19300,0.01143499743193388,0.06929611414670944
19350,0.010789554566144943,0.06491385400295258
19400,0.01019362360239029,0.06053371727466583
19450,0.009645146317780018,0.05662748962640762
19500,0.009138758294284344,0.05323808640241623
19550,0.008661482483148575,0.0504298210144043
19600,0.00821433961391449,0.047916051000356674
19650,0.007791575975716114,0.045982226729393005
19700,0.007391403894871473,0.04417649656534195
19750,0.007018155883997679,0.042423445731401443
19800,0.006660547107458115,0.040897436439991
19850,0.006322118453681469,0.03940625116229057
19900,0.006006711162626743,0.03807493671774864
19950,0.005710063502192497,0.036860447376966476
20000,0.005428866483271122,0.03560838848352432
