step,parameter_norm_total,parameter_group_norm_decay,parameter_group_norm_no_decay,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm
5000,41.72637477658027,29.687388035553308,29.321482630012436,7.631277702282354,18.913975686261423,7.370212655490897,5.38492060710232,22.15610998884938,24.31636240765937,0.9588126344822034,10.549424779047241,6.88546994898688,
5050,41.48138418248321,29.31645686629956,29.3470712423091,7.52294416843414,18.92534059844775,7.309488205645525,5.287852119895929,22.17958658884665,24.08855924824355,0.9338925254583939,10.25377270195528,6.807883100863367,
5100,41.241247397145074,28.950535792010687,29.37187369283808,7.417322405212759,18.936480062337694,7.251200859963285,5.193397746228117,22.20223258204416,23.86055965543956,0.9096602303754873,9.964881175286466,6.7298192194146695,
5150,41.00606545923283,28.589845657933516,29.395886271763054,7.314134128087107,18.94734621243014,7.195659515751177,5.101423149848099,22.224079053318327,23.63272442066595,0.886055975408862,9.682731416642168,6.65140193488947,
5200,40.775335363698346,28.23375342212055,29.419094848770662,7.212992646308268,18.95790836035367,7.141589835025345,5.01183715230954,22.245149400232435,23.40491061764129,0.8630749979244704,9.40731095900965,6.572571331207561,
5250,40.548048593503005,27.88087415115096,29.44148605809094,7.1127761979175945,18.968144084075053,7.088061200903024,4.924780431372577,22.265428965545706,23.176218732316404,0.8406769971490237,9.138545862361894,6.493219200076857,
5300,40.324361164599125,27.53144645075507,29.463088087677363,7.014122994569501,18.978071947369028,7.035221178346823,4.84006099076307,22.284942612567235,22.946800450896774,0.8188929633047655,8.876454912663489,6.4134299721296255,
5350,40.1041851578941,27.185410218726002,29.483879297308246,6.916365115560988,18.987654756395766,6.9824801381615575,4.757457313699029,22.303717913671377,22.717071660194957,0.7976871069971512,8.620983592247665,6.333344948903829,
5400,39.887857411895396,26.84320720757891,29.503955594507698,6.819363372702762,18.99694981135778,6.9306229147199945,4.6771173432715365,22.32181072312619,22.487575828050826,0.7770386655545267,8.371749979993343,6.253007431790401,
5450,39.67484249373143,26.50411236008366,29.523298509930388,6.722623499952373,19.005939886098176,6.8788805624153495,4.598807540310245,22.33921807907694,22.257937894445103,0.756935186623198,8.12880787130165,6.172418380076042,
5500,39.46515080175573,26.16815414267,29.54193352796638,6.627369995572821,19.014627538731656,6.826461685852501,4.522706094031729,22.355962043092752,22.028193421725636,0.7373881745438501,7.891923259469429,6.091637415222117,
5550,39.25846011589968,25.83488100292038,29.559864922503106,6.532690632521527,19.023028872991006,6.774242777931693,4.448712680818273,22.372046653539183,21.797983251508057,0.718371972634245,7.660964637035841,6.010542718908946,
5600,39.054342905886365,25.503648636887153,29.57711287493695,6.4387133845842275,19.03118122482923,6.721946744641726,4.376809655776124,22.387459192890102,21.56675469000841,0.6998466587439403,7.4357877438787146,5.929065563700097,
5650,38.85214654866011,25.17353875954447,29.593618193121873,6.3451806995433735,19.038994389520973,6.669722392787579,4.3067865693856096,22.402178787025083,21.333707179748465,0.6818800440310663,7.216167118076413,5.847080802063333,
5700,38.65188198547169,24.84454175847484,29.60940265912555,6.252005966026704,19.046490974543634,6.615757269834773,4.2385650725918875,22.41624409234588,21.099404017453782,0.6644217843944604,7.0022626552477,5.764713188722156,
5750,38.454827869307806,24.518524749295388,29.62457983797039,6.160607811891347,19.053732229399262,6.561006608506009,4.172092910372542,22.429740138641083,20.865399787265954,0.6474351150842118,6.7938328347969845,5.682370211632843,
5800,38.26160293589988,24.19645531764248,29.639193802898777,6.070628707854878,19.060703027016032,6.505575826989515,4.10740778355733,22.442729640598714,20.632857521672953,0.6308912013901475,6.590994028593181,5.600344781081624,
5850,39.78798172360088,26.753141293031334,29.45085602478644,8.805604731357908,19.068596821194404,9.816011194672287,6.4123187513556275,22.16863198642719,20.733480851246092,0.8248184730173517,7.203507046448244,5.528581286388931,
5900,39.729895810457336,26.664255019925985,29.45304950836411,8.929937508930982,19.08616626463289,9.959970071470153,6.4533284321741995,22.154883273500538,20.45222755423166,0.8084772339872622,7.2759868914781975,5.555767936274763,
5950,39.76489563034818,26.692594442673894,29.47460477108079,8.876047800579755,19.106870252748998,9.973262083734978,6.280597322129194,22.16642101085762,20.432481780471008,0.7721977579206923,7.5227783912134525,5.6967827345621105,
6000,40.32266466489629,27.48547631898769,29.503658708642263,8.638857228111995,19.078227468650415,10.289844711673672,6.122360647627222,22.22973465060907,21.162146440997027,0.729277090806964,7.983620866159331,6.138148922760783,
6050,40.8148272486106,28.15063055136942,29.55320833503924,8.452228074504166,19.050568345769772,10.514945199446322,6.032151652894034,22.316958162678084,21.83142956525504,0.6931200971331805,8.190146834938277,6.505230538455805,
6100,40.90120677916738,28.208979991493216,29.61692360512387,8.234228779788802,19.051392066827237,10.395302713381943,5.914007003078805,22.39827050872995,22.11175705740516,0.6772606478747996,7.998279148524899,6.638477393513517,
6150,40.71682804301128,27.906108072856693,29.64977602124834,8.036053793089993,19.053815952479827,10.220341238550493,5.786579229044457,22.438396281936367,21.99630500529847,0.6610776572151399,7.796123611254018,6.615022308288871,
6200,40.45981165946665,27.5049127487616,29.672818103485298,7.845544323342688,19.056082266620948,10.033709938349913,5.659365024840562,22.466015887263517,21.767821193517698,0.6451905541771118,7.5982379346394024,6.549532418737659,
6250,40.17872139449795,27.06923465169913,29.69151710957084,7.661222240330159,19.05825800303856,9.844136464245123,5.534285676667022,22.488118530692205,21.496670768168297,0.6295952304201476,7.405186742902434,6.4674011686320165,
6300,39.8909046918723,26.621936626536755,29.70785699758063,7.482378634891776,19.06040516575073,9.654444685482458,5.411925552041842,22.507201524991718,21.208428478426132,0.6143661115782992,7.216662953319496,6.377520892926767,
6350,39.60443217882467,26.1738876048021,29.722695972241652,7.308638803686603,19.06249554917614,9.466582366009016,5.292589448722416,22.52439628977666,20.914962533844378,0.599505289617699,7.032705286338396,6.283787828138263,
6400,39.323259112728266,25.730471311474812,29.736535664669116,7.139897553039299,19.064559653023945,9.28086942469388,5.176212489440503,22.540306685569405,20.6224988671001,0.5850313396422665,6.852963494099869,6.188470495866093,
6450,39.04979742225217,25.295124961432567,29.749677845389236,6.976166649337458,19.06663715214078,9.098091921870529,5.062694102202723,22.555298757326355,20.334691860410828,0.5709118826578258,6.6773321891821,6.092870955827919,
6500,38.78511837996262,24.869481156991053,29.762296865829775,6.817211275158389,19.06872650735595,8.918165584193767,4.952024282309586,22.569604852937566,20.053519085332812,0.5571444060581555,6.50570807380641,5.997761860161154,
6550,38.53013673409352,24.455045906017244,29.7745221033442,6.662692510384002,19.070787602495834,8.740919571008972,4.844124550584749,22.58341775462362,19.780868190908745,0.5437326687573686,6.338044871917764,5.903883975198862,
6600,38.28568176698089,24.05325563185075,29.786478843115603,6.512535492479162,19.072822562540896,8.565809592965454,4.739088871811709,22.596901169609744,19.518509247430355,0.5306419461387734,6.174448815934276,5.811897042701827,
6650,38.052604774889886,23.665628529860566,29.798301234141217,6.366559973831277,19.074857297933864,8.392604866332112,4.63692416422505,22.610207693071764,19.268369382681616,0.5178860830456478,6.014677606842872,5.72227907999181,
6700,37.8314555023577,23.293341145637168,29.81005339981526,6.224766950779606,19.07689015956269,8.222416085276773,4.537569421559243,22.62341791105241,19.03131138816938,0.5054513611002927,5.858696384604414,5.635268015226756,
6750,37.622115944556825,22.93658771701261,29.821746294364832,6.087009632429966,19.078919238778216,8.056001331268869,4.440873998902265,22.63654692264219,18.807281084376925,0.49333062272284367,5.706452776974271,5.5508725863715,
6800,37.424128027759274,22.595012531705176,29.83338343752185,5.953196166163393,19.080936941387602,7.893069448297447,4.346750280983173,22.64960248469954,18.59603775449303,0.48151953602874026,5.5577617297369395,5.469020641181292,
6850,37.237294414826124,22.26867810637274,29.844967259677077,5.823134570952027,19.08293872723959,7.7339273770907795,4.255101082631813,22.662592713546495,18.39755770013958,0.4700115176896759,5.412578364920253,5.389710337921301,
6900,37.061487589350406,21.957733327990972,29.85652038386939,5.6967252943949145,19.084936921558512,7.578847896100921,4.165897538522121,22.67553909904766,18.21189475410787,0.4588121272959982,5.270851155247847,5.3129242217574815,
6950,36.896379055384,21.662003041371957,29.868050013922428,5.573864304389548,19.08693058453783,7.427380973161434,4.079089583940675,22.688454048401407,18.03902791272004,0.44790266960011593,5.132461967274962,5.238672277619424,
7000,36.74145774774537,21.38099261822652,29.879556089217623,5.454472891799954,19.088919788014252,7.279111117951392,3.9946692161117623,22.701337090353427,17.87852888901511,0.4372666601129098,4.997359375157873,5.166859745858507,
7050,36.59625609629131,21.114274522647186,29.89102493471294,5.338414132810609,19.09089635452629,7.134262012141521,3.9126175927183,22.714176238221565,17.72982865870519,0.42689915211824253,4.865450117608604,5.097374434637639,
7100,36.460390456842156,20.861516058682366,29.902461771545237,5.225608280539299,19.092869210247382,6.99295130039943,3.832902748679343,22.726971153747304,17.592482287726387,0.41679522692057247,4.736701463523892,5.030130657406375,
7150,36.33334690156413,20.62214974098303,29.91386028465522,5.115990734491633,19.094851261620164,6.85523144054766,3.7554739841869194,22.73970666934186,17.465863542094386,0.4069589948882631,4.610877778713573,4.96499245001364,
7200,36.21460772640641,20.3955913958751,29.925201158722405,5.009419277360064,19.096828713589524,6.7212307140936876,3.6802851828545466,22.75236990083059,17.349265931377527,0.3973777092407715,4.487975371953945,4.901839101885208,
7250,36.103558622132326,20.181036307452587,29.936478061706353,4.905936768611146,19.098809205904548,6.590796913847193,3.607292116044493,22.764944024927914,17.241815067801415,0.38804512419083637,4.367945474146126,4.840523337062726,
7300,35.99997704520077,19.978330904567997,29.947698434480163,4.8054676869313555,19.100793139895643,6.464026361616642,3.5364953988031194,22.777439556766158,17.14330600627681,0.37896518527092315,4.250695563458157,4.78104293125398,
7350,36.907726362872005,21.647584549156313,29.89251325104274,6.281068256295886,19.140649563524267,8.750574403626908,5.442288921900161,22.663902350344106,17.050145206535053,0.4126048240548157,4.851415620110909,4.701757378911323,
7400,37.77256149888542,23.08590798739172,29.896609416199098,6.888361770616364,19.159612432526874,10.481149243531144,6.161391837516066,22.64785756079075,17.310816712463623,0.4044367086255869,5.185646739992848,4.97640014360905,
7450,38.49902937213731,24.180178138129637,29.958208354389424,6.757150350749739,19.170632977388973,11.177161017573079,6.171206767162995,22.71740039419818,18.20366066532046,0.37308071516865043,5.3455275574402785,5.4610342636382745,
7500,38.769519839238235,24.55022179244067,30.006037367620838,6.553717396441261,19.16785923295312,11.24065562342212,6.088085550473832,22.780084184527286,18.73348860441513,0.3683697571181967,5.256661580531602,5.62640975827449,
7550,38.55922462929623,24.198797286836946,30.020526542402585,6.392739558209202,19.168684855431717,11.030245597272627,5.955682185141661,22.797709789035796,18.554800007701054,0.3602964021296172,5.127180519299405,5.5621730568418135,
7600,38.31401314772107,23.792501053595313,30.03132526377098,6.24267703286482,19.16966068284051,10.809167576675108,5.824908643557779,22.810531218890056,18.310482715917647,0.352063201702556,4.999976362792199,5.4800737167537035,
7650,38.06708334139916,23.38039724586456,30.0409696705449,6.098635405918332,19.17063136497278,10.59035468480863,5.697565122057284,22.82189115269769,18.05397928602664,0.3439067027416701,4.87581054843869,5.3946110642549705,
7700,37.8255532395411,22.973145207997828,30.050076158465966,5.959662753694688,19.171613160944307,10.375259481357931,5.5736828535574965,22.832548645120358,17.797773113660288,0.3358786474941209,4.754666165691158,5.309098458214324,
7750,37.592900573477856,22.576206484145402,30.058959967248068,5.825249891367209,19.17262358243122,10.16469368481334,5.453172906676259,22.842884057306815,17.548281733906666,0.3280337873776932,4.636364581429034,5.225133794938846,
7800,37.370862880928456,22.192582591597898,30.06776796472033,5.695017829533724,19.17364583317662,9.95907059452072,5.335886231566503,22.853108271745562,17.30903778804913,0.320373887900684,4.520846620609973,5.143603838178265,
7850,37.16036294548772,21.82411659341272,30.076577417610267,5.568689079316272,19.17466565991714,9.759326699924106,5.221655778605326,22.86332224908645,17.081852866242066,0.3128593573256618,4.408161325536273,5.064914356990356,
7900,36.96171465882581,21.471689074208246,30.08546025609356,5.446263576767261,19.17569264355843,9.564785598503676,5.1105402657666055,22.873609252061694,16.868095693852936,0.3055249722196064,4.298274415955796,4.989335511143622,
7950,36.77480208765607,21.135538130003553,30.094436305427607,5.327484196319243,19.176722946677174,9.375092320532904,5.002282992497922,22.88399575812225,16.668363375081384,0.298380386799919,4.19104445731226,4.916970880041097,
8000,36.59934725652306,20.81561600180382,30.10352720312041,5.21225053304791,19.177750254828112,9.189381090090542,4.896853687707421,22.89451691356136,16.483023959171963,0.2914213963312694,4.086379676755633,4.847911865245863,
8050,36.43474793181917,20.51130431282481,30.112742356714964,5.100383059474012,19.178764385856304,9.006259692112698,4.794149405685823,22.905188184772783,16.312082617727146,0.2846241475300303,3.984174345850499,4.782156703510308,
8100,36.280821927665215,20.222695402691173,30.122095385230526,4.991804156448492,19.179772407096813,8.825631247584312,4.69415919780572,22.916022995806518,16.15562020969551,0.2779634622089086,3.884446681798133,4.719639807823579,
8150,36.13722744152665,19.94961482688518,30.131579371475855,4.886327902179627,19.18077042435984,8.647601637499122,4.5968442144993915,22.927013770980732,16.013345645492684,0.27147542989831325,3.7870976293942533,4.660263439698901,
8200,36.003575773989574,19.6917945539624,30.14117940223882,4.783861337723557,19.181761697632265,8.472605067760286,4.502089259418468,22.9381431145793,15.884694119218226,0.26517106838621246,3.69197622514587,4.603845360943693,
8250,35.87936630424042,19.448747992243533,30.15087275566109,4.6843551778687464,19.182742332845066,8.301150882320682,4.409847424737634,22.94938009508588,15.76876744671311,0.2590260176015452,3.5990807430635368,4.550135059804717,
8300,35.763968175536085,19.21969677467678,30.160647797257884,4.587761065737699,19.183717492834475,8.132098381225461,4.320086629755177,22.9607088716605,15.665138429682626,0.2530296462157988,3.5084092267094817,4.499000492872104,
8350,35.65671491075672,19.00380814792464,30.17045896409025,4.493939636248201,19.1846778501932,7.966422354845698,4.2327956962006335,22.972084056548017,15.572305665429235,0.2471847252768914,3.4198933984254496,4.450100586707394,
8400,35.55697146174318,18.800227624344508,30.180285962927073,4.402859406287256,19.18562400061133,7.803874320842817,4.1479061983551375,22.983474649775737,15.489373330040221,0.2414850211049787,3.3334452155318237,4.403218696178433,
8450,36.57508308532784,21.049654330018072,29.91067961924948,7.049939538112735,19.125760115382402,9.811068814193318,6.070504028353146,22.67407774240346,15.118322924812997,0.26153303796843774,4.629429017184452,4.995474221609826,
8500,37.23939904755062,22.18368572525592,29.910816255424905,6.973304615995433,19.138886664746263,11.222306802131193,6.191938327224362,22.661341301198764,15.596127701865534,0.22570020602879115,4.8308393413936805,5.234985481571637,
8550,37.423954813921526,22.446647776678024,29.944956127939072,6.752106638913296,19.142830991166857,11.402460858231224,6.073504002380528,22.701749985369293,15.970261831465956,0.2202612804579552,4.754007421039058,5.3424797659533665,
8600,37.28269087290454,22.189258655024354,29.960571407518025,6.5841727196600655,19.14512650757424,11.22005759426548,5.940132656749175,22.719702025087106,15.908967382002448,0.21570060164557145,4.6371131576825,5.301652806035325,
8650,37.0970421095083,21.860074448481704,29.972115013483265,6.428774725750584,19.147085345913933,11.007114149225623,5.809128323637911,22.732694456284616,15.768659424942241,0.21093455585413698,4.522093632428328,5.237187820956918,
8700,36.90497581910984,21.51833726705527,29.982301470539962,6.280212187088795,19.148881108934123,10.789519399804952,5.681460888489441,22.744079617211586,15.610362297579435,0.20622354578190089,4.409800443798853,5.167045951335692,
8750,36.71589603941259,21.17886263695242,29.991878890493894,6.1370536520808505,19.15059012972854,10.572263683302735,5.557249385297718,22.754755634663987,15.450369032904153,0.20157237047224882,4.300262286420832,5.095784298138692,
8800,36.53362284669231,20.84793132833895,30.00115593828379,5.99867075514957,19.15223594873428,10.357218436909966,5.436504244087796,22.765099260496907,15.295722225126326,0.1969707496957789,4.193427084313874,5.02527238840203,
8850,36.35993891248875,20.52871248700955,30.010283593222038,5.864526789877758,19.15381063584244,10.145453031474295,5.319099800174428,22.775294102698922,15.149995663942045,0.19243720431667224,4.089224885322334,4.956389730106216,
8900,36.19563494620099,20.222831118607857,30.01934527445447,5.734416874614786,19.155330543068672,9.937346288171785,5.204987579555767,22.785433877545316,15.015028751503193,0.18798628828488798,3.9875759988075394,4.889563427432157,
8950,36.040967943006386,19.931074579491774,30.028380515364972,5.608221319667954,19.15681051501204,9.733081412950813,5.094036703130538,22.79556131697711,14.89169276967005,0.18363082034078265,3.888378210881338,4.8249783807855655,
9000,35.895777161201785,19.653533890280976,30.03740041398777,5.4857247247547365,19.15825117949499,9.53254388067095,4.986117532431056,22.805687521081946,14.780168865698862,0.179336291995413,3.791644705094728,4.7626449612593404,
9050,35.75990674272731,19.390318416203584,30.04640547497803,5.366822861067318,19.159659093234403,9.336200929904283,4.881100845089493,22.815810366571252,14.680280242762054,0.17512812001644965,3.697275258453725,4.702495923387428,
9100,35.63299540776511,19.14116467584312,30.055385151118337,5.251374420189491,19.161017758485773,9.144188876535631,4.778912143399028,22.825927727694484,14.591581662608357,0.17099628467516034,3.6052077115033696,4.6444204142972065,
9150,35.514457345908234,18.90536394725253,30.064329272349646,5.13924361413277,19.162330687077755,8.956001778807204,4.67949293240692,22.83602698266915,14.513441153051202,0.1669637082248463,3.5153761142225717,4.588296825727467,
9200,35.40384570726243,18.68243036820272,30.073228732560473,5.030351665936015,19.163599423335423,8.771615502825012,4.582826228995352,22.84609571254933,14.445196049656618,0.16302502051304088,3.4277182776308335,4.534001254954761,
9250,35.30067186637148,18.4717698517084,30.082073611417602,4.92461456607187,19.16483127440594,8.591012978791255,4.488798810886523,22.856120039576744,14.386083949999977,0.15917644671916276,3.34218875370642,4.481387236499306,
9300,35.204539184301325,18.272926954999328,30.090857742448392,4.8220134141776025,19.166034322829756,8.414391447314806,4.3973648253937485,22.866086139529035,14.335373508245118,0.15543595704465651,3.2587040951145223,4.430344414922973,
9350,35.11496662226251,18.085243498470156,30.09958219782548,4.722483530193058,19.167210292438092,8.241394555519005,4.308484191990529,22.875991068254933,14.292427113422429,0.15178453909301642,3.1772513397031807,4.380759611462859,
9400,35.03152029714737,17.908135743369503,30.108239545454985,4.625955727341296,19.168358900419356,8.07193518201968,4.2220676830688975,22.885823351186747,14.256581252492055,0.14822650247705207,3.097748535196725,4.332543750005968,
9450,34.95384136202293,17.741137782876134,30.116823473442043,4.532318625037425,19.169479575970747,7.906244955497828,4.138072054181448,22.89557834257199,14.227149034687296,0.14476165722849574,3.0201242330485116,4.285607703769226,
9500,34.88155266031865,17.58372721152986,30.12532577989967,4.441478390106493,19.17057090743725,7.744052247426302,4.056486904148694,22.905251681227487,14.203639943427047,0.14140357126763897,2.9443497893646255,4.239885929872769,
9550,34.81437125780337,17.435527046247458,30.133749230650654,4.353377416803815,19.171635643206802,7.5854897495153555,3.97722480082609,22.914841902876482,14.185550301205241,0.13813264940988207,2.8704048196868532,4.1953360784661315,
9600,34.75191715192753,17.295960250637453,30.142088592909484,4.267907731109589,19.17267103834128,7.43037452191397,3.9002594774382535,22.92434568576899,14.172322431433974,0.13494733453951424,2.7982274272960077,4.151899483649775,
9650,34.693943993004204,17.164678304442653,30.150349392580992,4.185012480583311,19.173679508083048,7.278820715776418,3.825541170781278,22.93376481426287,14.163524824561259,0.13184361388529944,2.7278018087340663,4.109519281922512,
9700,34.64013558315401,17.041178246608418,30.15853506367,4.104673451027158,19.17466798129212,7.13072259004228,3.752974376592132,22.943094513029624,14.158674096334899,0.12883655815280698,2.6590444996503892,4.068166792250232,
9750,34.59031032137509,16.925233035211736,30.166638109554164,4.026773247716166,19.175638901809744,6.986446421312759,3.6824315059814365,22.9523267333868,14.157430772590317,0.12592661490205717,2.5918869010026544,4.027768473612682,
9800,34.54415973086751,16.816318263609308,30.17466506141681,3.9512507055073427,19.176592534625577,6.845497228302968,3.6138901261482883,22.96146791316707,14.15946795689767,0.12309097323669772,2.5263624226541985,3.988314676674658,
9850,34.50146591204528,16.714099516013928,30.1826113424403,3.878059075845488,19.17752493172367,6.708125577468054,3.5473148800876997,22.970517669872773,14.164343382699547,0.120327149304575,2.4624297812113234,3.9497606535841556,
9900,34.46202626411193,16.618242526723616,30.190483095693164,3.8071828562404755,19.178439710395782,6.574095264471783,3.482769035376093,22.979479318288135,14.171838157435381,0.11765443875431468,2.399996543870189,3.9120789900456674,
9950,34.4256264455935,16.528385401109478,30.198281941261783,3.7385694556580313,19.179339692621404,6.443391643227082,3.4201977140789634,22.988350431152153,14.181629594333927,0.11506328238007381,2.3390297725294356,3.8752499207576894,
